2021/11/5,254,12,0,0,1,0,0,1,1,0,3,10,9,20,13,0,15,1,0,0,1,21,1,15,3,3,4,35,22,3,0,0,2,17,6,5,0,0,5,0,6,1,1,2,0,0,0,15
2021/11/6,234,16,0,0,3,0,0,0,4,3,2,6,10,32,16,2,0,0,0,0,0,14,2,14,2,0,4,42,19,1,0,0,2,12,7,5,0,0,5,0,4,3,0,0,0,0,0,4
2021/11/7,156,7,0,0,0,1,0,1,4,4,1,5,1,22,9,1,0,0,0,0,1,6,2,12,0,2,5,39,5,3,0,0,3,9,1,4,0,0,3,0,2,0,0,0,0,0,0,3
2021/11/8,88,6,0,0,0,0,0,0,1,0,1,2,4,15,4,0,0,0,1,0,1,2,0,8,0,1,0,12,2,0,0,0,0,7,12,6,0,0,1,0,1,0,0,0,0,0,0,1
2021/11/9,220,13,0,0,0,2,0,0,2,4,3,14,16,24,18,1,0,0,1,0,2,6,5,6,0,1,8,29,16,5,1,0,0,11,5,1,2,0,15,0,4,1,0,0,0,0,0,4
2021/11/10,207,10,1,0,1,6,0,1,3,1,3,13,10,22,14,2,0,3,0,0,1,7,1,10,0,0,7,23,23,7,0,0,0,13,6,6,0,0,1,0,6,2,0,0,0,0,0,4
2021/11/11,213,6,0,0,0,5,0,0,4,2,3,6,11,24,14,0,0,1,0,0,1,3,1,11,0,1,7,66,5,5,0,0,0,9,8,11,1,0,1,0,3,0,0,1,0,0,0,3
2021/11/12,195,23,0,0,0,1,0,0,6,0,4,9,5,23,23,2,0,4,0,0,0,7,2,16,2,0,6,22,10,0,1,1,0,6,5,2,0,1,0,1,10,0,0,0,0,0,0,3
2021/11/13,199,20,1,0,1,0,0,0,4,2,1,11,8,24,16,0,0,1,0,0,0,1,8,8,1,2,8,30,15,0,0,5,0,15,7,1,1,1,0,0,5,0,0,1,0,0,0,1
2021/11/14,135,9,0,1,0,0,0,0,1,1,2,6,5,18,22,2,0,0,0,0,0,2,0,13,0,0,4,18,7,0,1,0,0,9,0,1,0,0,1,0,10,0,0,1,0,0,0,1
